dienststellen_id,offizielle_bezeichnung,abkuerzung,bfs_nummer,verkehrsmittel_abkuerzung,verkehrsmittel_de,verkehrsmittel_fr,verkehrsmittel_it,go_abkuerzung_de,go_abkuerzung_fr,go_abkuerzung_it,e_lv95,n_lv95,e_wgs84,n_wgs84
88144,"Wolhusen Weid, Bahnhof",WWBF,1107,BUS,BUS,BUS,BUS,ARAG,ARAG,ARAG,2648017.000000000000000,1212870.000000000000000,8.070736890000001,47.065113539999999
88467,"Burgdorf, Bleichimatt",BDBT,404,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2612326.000000000000000,1213116.000000000000000,7.600902520000000,47.068948749999997
88474,"Raron, Turtig",TURT,6199,BUS,BUS,BUS,BUS,RA/bus,RA/bus,RA/bus,2627925.874450000002980,1128125.279889999888837,7.801113660000000,46.303956639999996
88512,"Wasen i.E., Dangeli",WADA,957,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2626330.000000000000000,1210490.000000000000000,7.785111530000000,47.044920859999998
88500,"St. Gallen, Russen",SGRU,3203,BUS,BUS,BUS,BUS,VBSG,VBSG,VBSG,2741655.000000000000000,1252438.000000000000000,9.315555590000001,47.407511620000001
88529,"Rüdtligen, Käserei",RUKI,420,BUS,BUS,BUS,BUS,ASM Auto,ASM Auto,ASM Auto,2610052.000000000000000,1215056.000000000000000,7.571008109999999,47.086437109999999
88528,"Aefligen, Gemeindehaus",AEGH,401,BUS,BUS,BUS,BUS,ASM Auto,ASM Auto,ASM Auto,2609009.000000000000000,1215897.000000000000000,7.557289150000000,47.094016740000001
88527,"Höchstetten, Post",HOPT,410,BUS,BUS,BUS,BUS,ASM Auto,ASM Auto,ASM Auto,2614898.000000000000000,1221328.000000000000000,7.635032359999999,47.142761999999998
88307,"Ersigen, Oberdorf",EROD,405,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2611833.000000000000000,1215639.000000000000000,7.594477790000000,47.091651900000002
88306,"Kirchberg BE, Rosenweg",KIRG,412,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2611527.000000000000000,1215252.999000000068918,7.590437820000000,47.088185220000000
88364,"Signau, Friedhof",SIFH,907,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2622282.000000000000000,1197104.000000000000000,7.731188619999999,46.924661180000001
88371,"Eggiwil, Buchschachen",EGBU,901,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2626229.000000000000000,1193247.000000000000000,7.782789220000000,46.889823090000000
88370,"Eggiwil, Skilift",EGST,901,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2626086.000000000000000,1193895.000000000000000,7.780949930000000,46.895657579999998
88369,"Eggiwil, Zimmertsei",EGZI,901,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2625773.000000000000000,1194222.000000000000000,7.776861060000000,46.898611180000003
88355,"Langnau i.E., Sonnegg",LNCP,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2626244.000000000000000,1199107.000000000000000,7.783323139999999,46.942534010000003
88368,"Aeschau, Horben Schulhaus",AEHH,901,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2625493.000000000000000,1194307.000000000000000,7.773191320000000,46.899386549999996
88375,"Eggiwil, Brambach",EGBR,901,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2626009.000000000000000,1190038.000000000000000,7.779719920000000,46.860966120000001
88386,"Oberfrittenbach, Badmätteli",OFBM,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2626039.000000000000000,1200372.000000000000000,7.780702980000000,46.953920859999997
88354,"Langnau i.E., Hirschenplatz",LNHP,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2626463.000000000000000,1198806.000000000000000,7.786181990000000,46.939817810000001
88385,"Langnau i.E., Marktstrasse",LNMS,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2626333.000000000000000,1198936.000000000000000,7.784482179999999,46.940992330000000
88374,"Eggiwil, obere Zilmatt",EGOZ,901,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2626489.000000000000000,1190122.000000000000000,7.786019499999999,46.861702819999998
88373,"Eggiwil, Leimen",EGLE,901,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2627062.000000000000000,1190844.000000000000000,7.793576660000000,46.868174329999995
88353,"Langnau i.E., Hotel Emmental",LNHE,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2626582.000000000000000,1198603.000000000000000,7.787733000000000,46.937987069999998
88372,"Eggiwil, Schwelli",EGSI,901,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2626734.000000000000000,1192254.000000000000000,7.789357209999999,46.880870800000004
88390,"Oberfrittenbach, Deckhus",OFDH,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2627254.000000000000000,1202867.000000000000000,7.796813380000001,46.976314860000002
88378,"Röthenbach i.E., Feldmatt",ROFM,904,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2623589.000000000000000,1189770.000000000000000,7.747970199999999,46.858645430000003
88388,"Oberfrittenbach, Buuchi",OFBI,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2626735.000000000000000,1201730.000000000000000,7.789925820000001,46.966108549999994
88377,"Röthenbach i.E., Fambach Gara",ROFG,904,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2623955.000000000000000,1189987.000000000000000,7.752781090000000,46.860584350000003
88358,"Langnau i.E., Hübeli",LNHU,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2625480.000000000000000,1199367.000000000000000,7.773303370000000,46.944902429999999
88394,"Bärau, Bäraugrund",BABD,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2627710.000000000000000,1198585.000000000000000,7.802545680000001,46.937779139999996
88376,"Röthenbach i.E., Fischbachbrü",ROFI,904,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2625259.000000000000000,1190065.000000000000000,7.769885920000000,46.861237839999994
88393,"Langnau i.E., Hinterdorf Mühle",LNHM,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2626964.000000000000000,1198638.000000000000000,7.792751800000000,46.938286529999999
88356,"Langnau i.E., Sonnenfeld",LNSF,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2625954.000000000000000,1199251.000000000000000,7.779522510000001,46.943840680000001
88392,"Langnau i.E., Sonnweg",LNSW,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2627175.000000000000000,1198629.000000000000000,7.795522290000000,46.938196990000002
88363,"Schüpbach, Buebenei",SPBI,907,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2623712.000000000000000,1196418.000000000000000,7.749928240000000,46.918441119999997
88407,"Trub, Furenbrücke",TBFB,908,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2634252.000000000000000,1199669.000000000000000,7.888541020000001,46.947225090000003
88398,"Gohl, Schulhaus",GOSH,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2628153.000000000000000,1201157.000000000000000,7.808522420000000,46.960895880000002
88387,"Oberfrittenbach, Stockmatte",OFSM,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2626291.000000000000000,1201014.000000000000000,7.784050479999999,46.959685780000001
88397,"Gohl, Matten",GOMA,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2628053.000000000000000,1200828.000000000000000,7.807188320000000,46.957940730000004
88406,"Trub, Mülihof",TBMH,908,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2633685.000000000000000,1199184.000000000000000,7.881057630000000,46.942891459999998
88362,"Schüpbach, Emmenbrücke",SPEB,907,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2622671.000000000000000,1197590.000000000000000,7.736320180000000,46.929019690000004
88396,"Gohl, Grindlenbach",GOGB,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2628782.000000000000000,1199277.000000000000000,7.816667660000000,46.943958230000000
88405,"Trub, Löwenplatz",TBLP,908,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2633414.000000000000000,1199143.000000000000000,7.877495329999999,46.942536340000004
88361,"Schüpbach, Furen",SPFU,907,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2622838.000000000000000,1197885.000000000000000,7.738527760000000,46.931667550000000
88403,"Trub, Grundsäge",TBGS,908,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2633538.000000000000000,1198837.000000000000000,7.879101390000001,46.939777610000000
88404,"Trub, Sägegasse",TBSG,908,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2633908.000000000000000,1199233.000000000000000,7.883990130000000,46.943320890000003
88360,"Langnau i.E., Bernstrasse",LNBS,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2626110.000000000000000,1198834.000000000000000,7.781547560000000,46.940083619999996
88401,"Trub, Miescheli",TBMI,908,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2631983.000000000000000,1197695.000000000000000,7.858599160000001,46.929581829999997
88411,"Fankhaus (Trub), Schnidershus",FHSH,908,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2635094.000000000000000,1201097.000000000000000,7.899710730000000,46.960026069999998
88367,"Aeschau, Gärtnerei",AEGA,901,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2624682.000000000000000,1194959.000000000000000,7.762583520000000,46.905281950000003
88400,"Trubschachen, Bahnhofstrasse",TSBS,909,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2631171.000000000000000,1197064.000000000000000,7.847893890000000,46.923944470000002
88410,"Trub, Mülebachbrücke",TBMB,908,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2634884.000000000000000,1200883.000000000000000,7.896935330000001,46.958112190000001
88409,"Trub, Loos",TBLO,908,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2634635.000000000000000,1200663.000000000000000,7.893647330000000,46.956146310000001
88366,"Aeschau, Säge",AESA,901,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2624395.000000000000000,1195661.000000000000000,7.758854210000000,46.911607119999999
88408,"Trub, Hüseren",TBHN,908,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2634486.000000000000000,1200459.000000000000000,7.891674440000000,46.954319070000004
88365,"Signau, Hof",SIHF,907,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2622075.000000000000000,1196877.000000000000000,7.728459819999999,46.922626170000001
88412,"Fankhaus (Trub), Gärstengraben",FHGG,908,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2635475.000000000000000,1201404.000000000000000,7.904740270000000,46.962767309999997
88707,"Wengi b. Frutigen, Schlundbach",WEFS,567,BUS,BUS,BUS,BUS,PAG,PAG,PAG,2617602.000000000000000,1162124.000000000000000,7.668401660000000,46.610143370000003
88717,"Eriswil, Altersheim",ERAH,953,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2631141.000000000000000,1213920.000000000000000,7.848654700000000,47.075565050000002
88716,"St. Niklaus b. Koppigen, Heim",SNKH,413,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2613544.000000000000000,1219882.999000000068918,7.617139229999999,47.129793470000003
88715,"Oberburg, Bärenstrasse",OBBS,418,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2614548.000000000000000,1209314.000000000000000,7.630033530000000,47.034705020000004
88726,"Röthenbach i.E., Chuderhüsi",ROCH,904,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2621947.000000000000000,1191055.000000000000000,7.726499570000000,46.870260379999998
88757,"Röthenbach i.E., Würzbrunnen",ROWB,904,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2622625.000000000000000,1190278.000000000000000,7.735353970000000,46.863248419999998
88756,"Röthenbach i.E., Schindellegi",ROSD,904,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2622120.000000000000000,1190557.000000000000000,7.728744600000000,46.865775039999995
88799,"Emdthal, Dorf",EMDD,562,BUS,BUS,BUS,BUS,PAG,PAG,PAG,2618743.000000000000000,1167130.000000000000000,7.683498620000000,46.655143869999996
88545,"Raron, Dorf",RADO,6199,BUS,BUS,BUS,BUS,RA/bus,RA/bus,RA/bus,2627819.000000000000000,1128690.000000000000000,7.799760160000000,46.309041029999996
88790,"Oberwil BL, Stallen",OSTA,2771,TRAM,TRAM,TRAM,TRAM,BLT,BLT,BLT,2609391.700000000186265,1263138.800000000046566,7.563311680000000,47.518923489999999
88548,"Hellsau, Dorfmitte",HEDM,408,BUS,BUS,BUS,BUS,ASM Auto,ASM Auto,ASM Auto,2615923.000000000000000,1221794.000000000000000,7.648561460000001,47.146929790000002
88558,"Leuggelbach, Abzw. Haslen",LBAN,1631,BUS,BUS,BUS,BUS,AS,AS,AS,2722158.000000000000000,1204014.000000000000000,9.044169970000000,46.975951650000006
88557,"Haslen GL, Zünli",HNZI,1631,BUS,BUS,BUS,BUS,AS,AS,AS,2722893.000000000000000,1204406.000000000000000,9.053933510000000,46.979341300000002
88555,"Schwanden GL, Spittel",SNSL,1631,BUS,BUS,BUS,BUS,AS,AS,AS,2723789.000000000000000,1205834.000000000000000,9.066096450000000,46.992017030000000
88556,"Haslen GL, Hinterhaslen",HNHH,1631,BUS,BUS,BUS,BUS,AS,AS,AS,2723206.000000000000000,1204767.000000000000000,9.058144340000000,46.982529810000003
88554,"Schwanden GL, Hauptstrasse",SNHS,1631,BUS,BUS,BUS,BUS,AS,AS,AS,2724432.000000000000000,1206075.000000000000000,9.074613640000001,46.994064090000002
88566,"Speicherschwendi,Hinter d. Ack",SPHA,3023,BUS,BUS,BUS,BUS,PAG,PAG,PAG,2751800.000000000000000,1254890.000000000000000,9.450753039999999,47.427296880000000
88627,"Alchenstorf, Dorf",ALDO,402,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2615112.000000000000000,1219381.999000000068918,7.637788700000000,47.125253260000001
88606,"Faulensee, Dorf",FADO,768,BUS,BUS,BUS,BUS,PAG,PAG,PAG,2620109.000000000000000,1169389.000000000000000,7.701442660000000,46.675424990000003
88630,"Häusernmoos, Dorf",HADO,951,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2623591.000000000000000,1214193.000000000000000,7.749261440000000,47.078331929999997
88629,"Dürrenroth, Gärbihof",DHGH,952,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2626257.000000000000000,1215338.999000000068918,7.784431580000000,47.088539930000003
88640,"Wyssachen, Abzw. Roggengrat",WYRG,960,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2629704.000000000000000,1213683.000000000000000,7.829718930000000,47.073499149999996
88622,"Zug, Dammstrasse/Bahnhof",ZGDA,1711,BUS,BUS,BUS,BUS,ZVB,ZVB,ZVB,2681500.000000000000000,1225313.999000000068918,8.513714950000001,47.173764249999998
88628,"Dürrenroth, Dorf",DHDO,952,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2626797.000000000000000,1215498.999000000068918,7.791552680000000,47.089957519999999
88635,"Ranflüh, Ranflühmatte",RARM,905,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2622564.000000000000000,1204399.000000000000000,7.735252360000000,46.990270920000000
88634,"Ranflüh, Oberdorf",RAOB,905,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2623005.000000000000000,1203867.000000000000000,7.741022689999999,46.985470450000001
88633,"Neumühle, Dorf",NEDF,903,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2623846.000000000000000,1201861.000000000000000,7.751972110000000,46.967396739999998
88637,Schweinbrunnen,SWBR,954,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2628193.000000000000000,1216022.999000000068918,7.809970659999999,47.094612970000000
88931,"Langnau i.E., Lindenstrasse",LNLS,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2626575.000000000000000,1199115.000000000000000,7.787670930000000,46.942592840000003
88643,"Zollbrück, Zentrum",ZOZE,903,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2623689.000000000000000,1202334.000000000000000,7.749933730000000,46.971657020000002
88930,"Langnau i.E., Fansrütistrasse",LNFR,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2626875.000000000000000,1199123.000000000000000,7.791611570000000,46.942652750000001
88642,"Zollbrück, Frittenbachstrasse",ZOFS,903,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2623411.000000000000000,1202607.000000000000000,7.746294550000000,46.974122510000001
88929,"Langnau i.E., unt. Beichlenstr",LNUB,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2627061.000000000000000,1199080.000000000000000,7.794051930000000,46.942258420000002
88641,"Zollbrück, Bahnhof",ZOBF,905,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2623108.000000000000000,1202779.000000000000000,7.742321350000000,46.975680250000003
88928,"Langnau i.E., Napfstrasse",LNNS,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2627260.000000000000000,1198996.000000000000000,7.796660540000000,46.941494710000001
88954,"Haag (Rheintal), Haag-Center",HAHC,3274,BUS,BUS,BUS,BUS,BOS,BOS,BOS,2755832.000000000000000,1231057.999000000068918,9.495890800000000,47.212074250000001
88932,"Langnau i.E., Bärenplatz",LNBP,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2626361.000000000000000,1199060.000000000000000,7.784857090000000,46.942106620000004
88969,"Leissigen, Bahnhof",LEBF,585,BUS,BUS,BUS,BUS,PAG,PAG,PAG,2625704.000000000000000,1167106.000000000000000,7.774435740000000,46.654696850000001
88962,"Abtwil SG, Hüslenweg",ABHW,3442,BUS,BUS,BUS,BUS,VBSG,VBSG,VBSG,2742066.000000000000000,1254259.000000000000000,9.321578290000000,47.423796650000000
88961,"Abtwil SG, Ausserdorf",ABAU,3442,BUS,BUS,BUS,BUS,VBSG,VBSG,VBSG,2741557.000000000000000,1253868.000000000000000,9.314710630000000,47.420390640000001
88968,"Därligen, Bahnhof",DABF,575,BUS,BUS,BUS,BUS,PAG,PAG,PAG,2628769.000000000000000,1167675.000000000000000,7.814512000000000,46.659690449999999
88973,"Lugano, Autosilo",LGXA,5192,BUS,BUS,BUS,BUS,TPL,TPL,TPL,2717411.000000000000000,1096283.000000000000000,8.954441610000000,46.007896780000003
88964,"Abtwil SG, Grund",ABGR,3442,BUS,BUS,BUS,BUS,VBSG,VBSG,VBSG,2742528.000000000000000,1254190.000000000000000,9.327677290000000,47.423076350000002
88812,"Därligen, Dorf",DADO,575,BUS,BUS,BUS,BUS,PAG,PAG,PAG,2628357.000000000000000,1167965.000000000000000,7.809147050000000,46.662316709999999
88907,"Rüegsbach, Oberrinderbach",RUOR,951,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2620549.000000000000000,1212907.000000000000000,7.709148440000000,47.066865560000004
88911,"Burgdorf, Blattnerweg",BDBL,404,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2613025.628520000260323,1212200.785320000024512,7.610086910000001,47.060703109999999
88889,"Abtwil SG, Dorf",ABDO,3442,BUS,BUS,BUS,BUS,VBSG,VBSG,VBSG,2741683.000000000000000,1253997.000000000000000,9.316420819999999,47.421523430000001
88910,"Burgdorf, Lorraine",BDLO,404,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2614676.000000000000000,1212411.000000000000000,7.631817470000001,47.062559649999997
88909,"Burgdorf, Gyri Ost",BDGO,404,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2614682.000000000000000,1212586.000000000000000,7.631902110000000,47.064133640000001
88908,"Burgdorf, Gyrischachen",BDGN,404,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2614596.000000000000000,1212458.000000000000000,7.630765910000000,47.062984180000001
88915,"Burgdorf, Im Choser",BDIC,404,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2612992.000000000000000,1212277.000000000000000,7.609646450000001,47.061389330000004
88913,"Burgdorf, Meiefeld",BDMF,404,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2612475.000000000000000,1212259.000000000000000,7.602840610000000,47.061237300000002
88914,"Burgdorf, Nassi",BDNA,404,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2612521.000000000000000,1212465.000000000000000,7.603451779999999,47.063089400000003
88912,"Burgdorf, Choserfeld",BDCH,404,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2612665.000000000000000,1212409.000000000000000,7.605345770000000,47.062582960000000
88919,"Burgdorf, Musikschule",BDMU,404,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2614153.000000000000000,1211609.000000000000000,7.624908050000000,47.055357020000002
88918,"Burgdorf, Friedhof",BDFH,404,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2613261.000000000000000,1211590.000000000000000,7.613167310000001,47.055204480000000
88917,"Burgdorf, Katholische Kirche",BDKK,404,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2613735.000000000000000,1211929.000000000000000,7.619416139999999,47.058244170000002
89195,"Dürrenroth, Hulligen",DHHU,952,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2627439.000000000000000,1215832.999000000068918,7.800028070000000,47.092935560000001
89210,"Reuchenette-Péry, gare",REUG,450,BUS,BUS,BUS,BUS,ASM Auto,ASM Auto,ASM Auto,2585512.000000000000000,1226561.000000000000000,7.247461700000000,47.189837369999999
88916,"Burgdorf, Gymnasium",BDGY,404,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2613698.000000000000000,1211699.000000000000000,7.618922210000000,47.056176090000001
89194,"Dürrenroth, Fuchsloch",DHFU,952,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2625839.000000000000000,1215624.999000000068918,7.778942940000000,47.091128859999998
89208,"Reiden, Kirche",RDKI,1140,BUS,BUS,BUS,BUS,AVA/rbz,AVA/rbz,AVA/rbz,2640336.000000000000000,1232654.000000000000000,7.971392420000000,47.243574029999998
88923,"Burgdorf, Schützenhaus",BDSH,404,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2614536.000000000000000,1211956.000000000000000,7.629960050000000,47.058470020000001
88922,"Burgdorf, City",BDCI,404,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2614020.000000000000000,1211994.000000000000000,7.623169420000000,47.058822899999996
88921,"Burgdorf, Mühlegasse",BDMG,404,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2614262.000000000000000,1211877.000000000000000,7.626351080000001,47.057765349999997
89192,"Kirchberg-Alchenflüh, Bahnhof",KIBF,420,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2610854.513610000256449,1214584.616370000177994,7.581565400000001,47.082184459999993
88920,"Burgdorf, Kronenplatz",BDKR,404,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2614331.000000000000000,1211677.000000000000000,7.627252970000000,47.055964870000004
88927,"Langnau i.E., Hasenknubel",LNHK,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2627415.000000000000000,1198942.000000000000000,7.798693000000000,46.941002610000005
89198,Worbboden,WOBO,627,TRAIN,TRAIN,TRAIN,TRAIN,RBS,RBS,RBS,2609206.000000000000000,1198100.000000000000000,7.559525270000000,46.933929079999999
88926,"Langnau i.E., Kreuzstrasse",LNKH,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2627116.000000000000000,1198979.000000000000000,7.794768280000000,46.941347680000000
89197,"Mollis, Haltli",MOHA,1630,BUS,BUS,BUS,BUS,PAG,PAG,PAG,2724299.000000000000000,1217712.000000000000000,9.076058340000001,47.098741160000003
88925,"Langnau i.E., Knieplatz",LNKP,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2626822.332080000080168,1198935.560719999950379,7.790908800000000,46.940968829999996
89196,"Lyssach, Bernstrasse West",LYBW,415,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2609940.000000000000000,1213508.000000000000000,7.569499370000000,47.072514630000001
88924,"Langnau i.E., Oberfeldstrasse",LNAL,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2626594.000000000000000,1199040.000000000000000,7.787916090000000,46.941917439999997
89201,"Langenthal, Industrie Nord",LTID,329,BUS,BUS,BUS,BUS,ASM Auto,ASM Auto,ASM Auto,2626391.000000000000000,1230673.000000000000000,7.787091400000000,47.226459329999997
89206,"Zofingen, Schwimmbad",ZFSB,4289,BUS,BUS,BUS,BUS,AVA/rbz,AVA/rbz,AVA/rbz,2638135.000000000000000,1236562.000000000000000,7.942653229999999,47.278854619999997
89205,"Zofingen, Eisengrube",ZFEG,4289,BUS,BUS,BUS,BUS,AVA/rbz,AVA/rbz,AVA/rbz,2638162.000000000000000,1236282.000000000000000,7.942986320000000,47.276334650000003
89260,"Langenthal, Spital",LTSP,329,BUS,BUS,BUS,BUS,ASM Auto,ASM Auto,ASM Auto,2627000.000000000000000,1229546.000000000000000,7.795065000000000,47.216297910000002
89058,"Burgdorf, Gsteighof",BDGH,404,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2613253.000000000000000,1212033.000000000000000,7.613074920000000,47.059189410000002
89056,"Burgdorf, Lerchenbühlweg",BDLB,404,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2613236.000000000000000,1212056.000000000000000,7.612851820000000,47.059396630000002
89061,"Dotzigen, alte Käserei",DOAK,386,BUS,BUS,BUS,BUS,VB,VB,VB,2592659.000000000000000,1218812.003789999987930,7.341892300000000,47.120255680000000
89060,"Busswil BE, Bahnhof",BUSB,306,BUS,BUS,BUS,BUS,PAG,PAG,PAG,2590952.000000000000000,1216460.000000000000000,7.319445580000000,47.099078360000000
89070,"Hasle b.B., Mühle",HSMU,406,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2615569.000000000000000,1207583.000000000000000,7.643407180000000,47.019111550000005
89069,"Hasle b.B., Eisbahnweg",HSEW,406,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2616191.000000000000000,1207302.000000000000000,7.651578190000000,47.016569109999999
89083,"Enge i.S., Abzweigung Bahnhof",ENRE,766,BUS,BUS,BUS,BUS,BLS-EV,BLS-EV,BLS-EV,2598435.000000000000000,1166240.000000000000000,7.418195360000000,46.647397120000001
89082,"Oberwil i.S., Heidenweidli",OISH,766,BUS,BUS,BUS,BUS,BLS-EV,BLS-EV,BLS-EV,2600044.579170000273734,1167114.978140000021085,7.439220000000000,46.655270000000002
89107,"Mühlehorn, Dorf",MHDO,1630,BUS,BUS,BUS,BUS,PAG,PAG,PAG,2731670.000000000000000,1219900.000000000000000,9.173765370000000,47.116992440000004
89080,"Därstetten, Bahnhof",DRBF,761,BUS,BUS,BUS,BUS,BLS-EV,BLS-EV,BLS-EV,2604255.000000000000000,1167519.000000000000000,7.494229200000000,46.658891279999999
89085,"Weissenbach, Bahnhof",WBAB,791,BUS,BUS,BUS,BUS,PAG,PAG,PAG,2595055.000000000000000,1161343.000000000000000,7.374098440000000,46.603329119999998
89489,"Alchenstorf, Wil",ALWI,402,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2616062.000000000000000,1218081.999000000068918,7.650262550000000,47.113537690000001
89515,"Turtmann, Abzw. Bahnhof",TMAB,6119,BUS,BUS,BUS,BUS,RA/bus,RA/bus,RA/bus,2620225.000000000000000,1128471.000000000000000,7.701174340000001,46.307341899999997
89532,"Subingen, Schulzentrum",SUSZ,2532,BUS,BUS,BUS,BUS,BSU,BSU,BSU,2613503.000000000000000,1226441.000000000000000,7.616794210000000,47.188781960000000
